Date,NestLocation,ObserverLocation,NestStatus,NestCondition,Observer,Temp,Wind-Velocity(mph),Wind-Direction,Precipatation,CloudCover,Equipment,StartTime,EndTime,TimeOfObservation,#BirdsPresent&Plumages,#BirdsonNest,BehaviorofAdults,Approx.#ofEggs,Approx. #ofChicks,AdditionalComments
6/26/1999,East Nest,,H,,Linda Feix,90,13,,0,0,45x scope,14:00,14:00,14:00,1A,0,active eaglets,,3,
3/7/2016,Star Island,,I,,Emily Kuzmick,57,20,E,0,100%,Nikon 741-044,14:40,15:20,14:40,1A,1A,,,,
3/7/2016,Star Island,,I,,Emily Kuzmick,57,20,E,0,100%,Nikon 741-044,14:40,15:20,15:00,1A,1A,,,,
3/7/2016,Star Island,,I,,Emily Kuzmick,57,20,E,0,100%,Nikon 741-044,14:40,15:20,15:10,2A,1A,making calls between pair,,,
3/7/2016,Star Island,,I,,Emily Kuzmick,57,20,E,0,100%,Nikon 741-044,14:40,15:20,15:12,2A,1A,Adults switch places on nest,,,
3/7/2016,Star Island,,I,,Emily Kuzmick,57,20,E,0,100%,Nikon 741-044,14:40,15:20,15:20,1A,1A,sitting on nest,,,
3/10/2016,Star Island,,I,,Emily Kuzmick,38,5,NE,0,100%,Nikon 741-044,12:40,12:45,12:40,1A,1A,,,,
3/14/2016,Star Island,,I,,Mary Beneivengo,67,10,SW,0,70%,Nikon 741-044,15:03,15:20,15:10,1A,1A,opened beak,,,
3/14/2016,Star Island,,I,,Mary Beneivengo,67,10,SW,0,70%,Nikon 741-044,15:03,15:20,15:12,1A,1A,bobbed head sitting in back of nest,,,
3/14/2016,Star Island,,I,,Irwin Weinfeld,61,15,SSW,0,100%,Nikon 741-044,10:51,13:00,10:51,1A,1A,head in nest,,,
3/14/2016,Star Island,,I,,Irwin Weinfeld,61,15,SSW,0,100%,Nikon 741-044,10:51,13:00,12:45,2A,1A,adults switched places,,,
3/15/2016,Star Island,,I,,Jan,50,0,0,0,100%,Nikon 741-044,10:43,12:45,10:43,1A,1A,,,,
3/15/2016,Star Island,,I,,Jan,50,0,0,0,100%,Nikon 741-044,10:43,12:45,11:04,1A,1a,egg roll,,,
3/15/2016,Star Island,,I,,Jan,50,0,0,0,100%,Nikon 741-044,10:43,12:45,12:45,1A,1A,rolls egg,,,
3/16/2016,Star Island,,I,,Jan,60,20,,0,0,Nikon 741-044,15:05,16:20,15:05,15:05 1AP 1AON sitting in nest,0,,,,
3/16/2016,Star Island,,I,,Jan,60,20,,0,0,Nikon 741-044,15:05,16:20,15:20,4A,1A,,,,
3/16/2016,Star Island,,I,,Jan,60,20,,0,0,Nikon 741-044,15:05,16:20,15:25,6A,0,,,,
3/16/2016,Star Island,,I,,Jan,60,20,,0,0,Nikon 741-044,15:05,16:20,15:40,1A,1A,egg roll,,,
3/16/2016,Star Island,,I,,Jan,60,20,,0,0,Nikon 741-044,15:05,16:20,15:45,1A 1J,0,,,,
3/16/2016,Star Island,,I,,Jan,60,20,,0,0,Nikon 741-044,15:05,16:20,16:20,2A 1J,2A,nest switch wings tight to body,,,
3/16/2016,Star Island,,I,,Irwin Weinfeld,59,19,WSW,0,5%,Nikon 741-044,11:02,11:50,11:02,11:02 1AP 1AON sitting low in nest ,0,,,,
3/16/2016,Star Island,,I,,Irwin Weinfeld,59,19,WSW,0,5%,Nikon 741-044,11:02,11:50,11:10,2A,1A,frequent head turning,,,
3/16/2016,Star Island,,I,,Irwin Weinfeld,59,19,WSW,0,5%,Nikon 741-044,11:02,11:50,11:43,2A,1A,wings slightly apart,,,
3/16/2016,Star Island,,I,,Irwin Weinfeld,59,19,WSW,0,5%,Nikon 741-044,11:02,11:50,11:50,2A,1A,wings open,,,
3/17/2016,Star Island,,I,,Jan,50,1,,0,0-5%,Nikon 741-044,10:56,12:50,10:56,2A,1A,,,,
3/17/2016,Star Island,,I,,Jan,50,1,,0,0-5%,Nikon 741-044,10:56,12:50,11:01,2A,1A,egg roll  and nest rearrangement,,,
3/17/2016,Star Island,,I,,Jan,50,1,,0,0-5%,Nikon 741-044,10:56,12:50,11:30,4A,1A,,,,
3/17/2016,Star Island,,I,,Jan,50,1,,0,0-5%,Nikon 741-044,10:56,12:50,11:36,2A,1A,adults witched places,,,
3/17/2016,Star Island,,I,,Jan,50,1,,0,0-5%,Nikon 741-044,10:56,12:50,12:16,1A,1A,nest rearranged possible egg roll,,,
3/18/2016,Star Island,,I,,Jan,46,1,,0,0,Nikon 741-044,10:53,13:00,10:53,1A,1A,,,,
3/18/2016,Star Island,,I,,Jan,46,1,,0,0,Nikon 741-044,10:53,13:00,11:12,1A,1A,,,,
3/18/2016,Star Island,,I,,Jan,46,1,,0,0,Nikon 741-044,10:53,13:00,11:40,1A,1A,nest rearrangement egg roll wings open,,,
3/18/2016,Star Island,,I,,Jan,46,1,,0,0,Nikon 741-044,10:53,13:00,12:31,1A,1A,digging into nest,,,
3/18/2016,Star Island,,I,,Jan,46,1,,0,0,Nikon 741-044,10:53,13:00,12:37,1A,1A,switch at nest and bring more nesting material,,,
3/18/2016,Star Island,,I,,Jan,46,1,,0,0,Nikon 741-044,10:53,13:00,12:57,2A 1J,1A,called and chased  juv,,,
3/21/2016,Star Island,,I,,Jan,40,1,,0,85%,Nikon 741-044,10:59,12:55,10:59,1A,1A,,,,
3/21/2016,Star Island,,I,,Jan,40,1,,0,85%,Nikon 741-044,10:59,12:55,11:39,1A,1A,eating at nest,,,
3/21/2016,Star Island,,I,,Jan,40,1,,0,85%,Nikon 741-044,10:59,12:55,12:15,1A,1A,digging into the nest,,,
3/21/2016,Star Island,,I,,Mary Beneivengo,63,1,0,0,0,Nikon 741-044,14:50,16:10,14:50,1A,1A,very still,,,
3/21/2016,Star Island,,I,,Mary Beneivengo,63,0,0,0,0,Nikon 741-044,14:50,16:10,15:25,1A,1A,head down,,,
3/21/2016,Star Island,,I,,Mary Beneivengo,63,0,0,0,0,Nikon 741-044,14:50,16:10,16:02,1A,1A,stood and flapped wings turned around and sat back down,,,
3/21/2016,Star Island,,I,,Mary Beneivengo,63,0,0,0,0,Nikon 741-044,14:50,16:10,16:10,2A,2A,male brought female a fish ,,,
3/22/2016,Star Island,,I,,Jan,50,1,,0,thin clouds,Nikon 741-044,10:30,12:33,10:30,2A,1A,,,,
3/22/2016,Star Island,,I,,Jan,50,1,,0,thin clouds,Nikon 741-044,10:30,12:33,10:52,2A,1A,chattering,,,
3/22/2016,Star Island,,I,,Jan,50,1,,0,thin clouds,Nikon 741-044,10:30,12:33,11:17,2A  2J,1A,nest switch,,,
3/22/2016,Star Island,,I,,Jan,50,1,,0,thin clouds,Nikon 741-044,10:30,12:33,12:01,2A 2J,1A,chased off juv,,,
3/22/2016,Star Island,,I,,Jan,50,1,,0,thin clouds,Nikon 741-044,10:30,12:33,12:05,2A 3J ,1A,,,,
3/22/2016,Star Island,,I,,Jan,50,1,,0,thin clouds,Nikon 741-044,10:30,12:33,12:12,2A 3J ,1A,nest rearranged nest switch,,,
3/22/2016,Star Island,,I,,Jan,50,1,,0,thin clouds,Nikon 741-044,10:30,12:33,12:23,1A 1J,1A,Juv follwed  adult,,,
3/22/2016,Star Island,,I,,Jan,50,1,,0,thin clouds,Nikon 741-044,10:30,12:33,12:29,2A 1J,2A,adult flew to nest juv chased ,,,
3/22/2016,Star Island,,I,,Jan,50,1,,0,thin clouds,Nikon 741-044,10:30,12:33,12:32,2A,1A,nest switch,,,
3/23/2016,Star Island,,I,,Irwin Weinfeld,58,12,W,0,Cloudy,Nikon 741-044,11:15,13:00,11:15,1A,1A,head turning bending into nest wings slightly open,,,
3/23/2016,Star Island,,I,,Irwin Weinfeld,58,12,W,0,Cloudy,Nikon 741-044,11:15,13:00,11:20,1A,1A,sitting head down wings apart,,,
3/23/2016,Star Island,,I,,Irwin Weinfeld,58,12,W,0,Cloudy,Nikon 741-044,11:15,13:00,12:30,1A,1A,head in nest opening beak,,,
3/23/2016,Star Island,,I,,Irwin Weinfeld,58,12,W,0,Cloudy,Nikon 741-044,11:15,13:00,12:40,1A,1A,sitting head turning,,,
3/24/2016,Star Island,,I,,Jan,60,0,0,0,98%,Nikon 741-044,10:30,12:30,10:30,1A 1J,0,,,,
3/24/2016,Star Island,,I,,Jan,60,0,0,0,98%,Nikon 741-044,10:30,12:30,10:39,2A 1J,1A,nest rearrangement changed positions,,,
3/24/2016,Star Island,,I,,Jan,60,0,0,0,98%,Nikon 741-044,10:30,12:30,11:06,2A 1J,1A,chatter as Juv lands above nest,,,
3/24/2016,Star Island,,I,,Jan,60,0,0,0,98%,Nikon 741-044,10:30,12:30,11:14,2A 1J ,2A,chatter at Juv,,,
3/24/2016,Star Island,,I,,Jan,60,0,0,0,98%,Nikon 741-044,10:30,12:30,12:03,2A,1A,nest rearranged egg roll,,,
3/24/2016,Star Island,,I,,Jan,60,0,0,0,98%,Nikon 741-044,10:30,12:30,12:10,2A,1A,caught fish went to tree to consume,,,
3/24/2016,Star Island,,I,,Jan,60,0,0,0,98%,Nikon 741-044,10:30,12:30,12:20,2A,1A ,adults with fish flew away,,,
3/25/2016,Star Island,,I,,Irwin Weinfeld,34,11,NNW,0,100%,Nikon 741-044,11:11,13:00,11:11,1A,1A,sitting low in nest,,,
3/25/2016,Star Island,,I,,Irwin Weinfeld,34,11,NNW,0,100%,Nikon 741-044,11:11,13:00,11:24,1A,1A,looking into nest,,,
3/28/2016,Star Island,,I,,Irwin Weinfeld,45,22,W,0,100%,Nikon 741-044,11:15,13:00,11:15,2A,1A,,, ,
3/28/2016,Star Island,,I,,Irwin Weinfeld,45,22,W,0,100%,Nikon 741-044,11:15,13:00,11:45,1A,1A,head turning,,,
3/28/2016,Star Island,,I,,Irwin Weinfeld,45,22,W,0,100%,Nikon 741-044,11:15,13:00,11:50,1A,1A,looking down wings open,,,
3/28/2016,Star Island,,I,,Irwin Weinfeld,45,22,W,0,100%,Nikon 741-044,11:15,13:00,12:00,1A,1A,hunched in nest,,,
3/28/2016,Star Island,,I,,Irwin Weinfeld,45,22,W,0,100%,Nikon 741-044,11:15,13:00,12:05,1A,1A,wings open,,,
3/29/2016,Star Island,,I,,Jan,42,4,,0,20%,Nikon 741-044,10:37,12:32,10:37,10:37 2AP 1AON ,0,,,,
3/29/2016,Star Island,,I,,Jan,42,4,,0,20%,Nikon 741-044,10:37,12:32,11:20,1A,1A,egg roll  and nest rearrangement,,,
3/29/2016,Star Island,,I,,Jan,42,4,,0,20%,Nikon 741-044,10:37,12:32,11:54,1A,1A,egg roll  and nest rearrangement,,,
3/29/2016,Star Island,,I,,Jan,42,4,,0,20%,Nikon 741-044,10:37,12:32,12:23,2A 1J,1A,,,,
3/29/2016,Star Island,,I,,Jan,42,4,,0,20%,Nikon 741-044,10:37,12:32,12:28,2A 1J,0,egg roll  and nest rearrangement,,,
3/30/2016,Star Island,,I,,Irwin Weinfeld,53,15,S,0,Partly cloudy ,Nikon 741-044,11:15,13:06,11:15,2A,1A,stood in nest,,,
3/30/2016,Star Island,,I,,Irwin Weinfeld,53,15,S,0,Partly cloudy ,Nikon 741-044,11:15,13:06,12:12,1A,1A,sitting low in nest,,,
3/30/2016,Star Island,,I,,Irwin Weinfeld,53,15,S,0,Partly cloudy ,Nikon 741-044,11:15,13:06,12:33,2A,1A,switch places,,,
3/30/2016,Star Island,,I,,Irwin Weinfeld,53,15,S,0,Partly cloudy ,Nikon 741-044,11:15,13:06,13:06,1A,1A,sitting low wintgs apart,,,
3/31/2016,Star Island,,I,,Jan,60,13,,0,100%,Nikon 741-044,14:50,16:42,14:50,2A,0:00,,,,
3/31/2016,Star Island,,I,,Jan,60,13,,0,100%,Nikon 741-044,14:50,16:42,15:22,1A,1A,,,,
3/31/2016,Star Island,,I,,Jan,60,13,,0,100%,Nikon 741-044,14:50,16:42,15:44,1A,1A,changed nesting postion,,,
3/31/2016,Star Island,,I,,Jan,60,13,,0,100%,Nikon 741-044,14:50,16:42,15:45,2A,1A,adults switched places,,,
3/31/2016,Star Island,,I,,Jan,60,13,,0,100%,Nikon 741-044,14:50,16:42,16:21,1A 3J,1A,switch places,,,
4/1/2016,Star Island,,I,,Jan,50,13,,0,100%,Nikon 741-044,10:30,12:29,10:30,10:30 1AON,0:00,,,,
4/1/2016,Star Island,,I,,Jan,50,13,,0,100%,Nikon 741-044,10:30,12:29,10:49,2A,1A,chatter switch places,,,
4/1/2016,Star Island,,I,,Jan,50,13,,0,100%,Nikon 741-044,10:30,12:29,11:19,1A 3J,1A,Juv  flying around nest,,,
4/1/2016,Star Island,,I,,Jan,50,13,,0,100%,Nikon 741-044,10:30,12:29,11:37,1A,1A,digging deep into nest,,,
4/1/2016,Star Island,,I,,Mary Beneivengo,63,12,NE,0,0%,Nikon 741-044,15:00,16:10,15:10,1A,1A,sitting innest,,,
4/1/2016,Star Island,,I,,Mary Beneivengo,63,12,NE,0,0%,Nikon 741-044,15:00,16:10,15:15,1A,1A,head bobbing ,,,
4/1/2016,Star Island,,I,,Mary Beneivengo,63,12,NE,0,0%,Nikon 741-044,15:00,16:10,15:30,1A,1A,sitting and standing maybe tending to eaglets,,,
4/1/2016,Star Island,,I,,Mary Beneivengo,63,12,NE,0,0%,Nikon 741-044,15:00,16:10,15:40,2A,2A,movingheads in nest,,,
4/1/2016,Star Island,,I,,Mary Beneivengo,63,12,NE,0,0%,Nikon 741-044,15:00,16:10,15:52,1A,1A,flew away,,,
4/1/2016,Star Island,,I,,Mary Beneivengo,63,12,NE,0,0%,Nikon 741-044,15:00,16:10,15:55,1A,1A,landed on rim of nest,,,
4/1/2016,Star Island,,I,,Mary Beneivengo,63,12,NE,0,0%,Nikon 741-044,15:00,16:10,16:07,2A,2A,head up ,,,
4/4/2016,Star Island,,I,,Irwin Weinfeld,33,15,N,0,100%,Nikon 741-044,11:15,13:00,11:17,1A,1A,sitting low in nest,,,
4/4/2016,Star Island,,I,,Irwin Weinfeld,33,15,N,0,100%,Nikon 741-044,11:15,13:00,12:24,2A,1A,switched places in nest,,,
4/4/2016,Star Island,,I,,Irwin Weinfeld,33,15,N,0,100%,Nikon 741-044,11:15,13:00,13:00,1A,1A,open wings,,,
4/7/2016,Star Island,,I,,Jan,32,7,,light snow flurries,20%,Nikon 741-044,10:34,12:39,10:34,2A,1A,,,,
4/7/2016,Star Island,,I,,Jan,32,7,,light snow flurries,20%,Nikon 741-044,10:34,12:39,10:45,1A 3J,1A,Juv  flying around nest,,,
4/7/2016,Star Island,,I,,Jan,32,7,,light snow flurries,20%,Nikon 741-044,10:34,12:39,11:00,1A,1A,resting beak buried in back feathers,,,
4/7/2016,Star Island,,I,,Jan,32,7,,light snow flurries,20%,Nikon 741-044,10:34,12:39,11:57,2A,1A,changed nesting postion,,,
4/7/2016,Star Island,,I,,Jan,32,7,,light snow flurries,20%,Nikon 741-044,10:34,12:39,12:15,2A,1A,,,,
4/7/2016,Star Island,,I,,Jan,42,0,0,rain/sleet,100%,Nikon 741-044,13:18,14:30,13:18,1A,1A,,,,
4/7/2016,Star Island,,I,,Jan,42,0,0,rain/sleet,100%,Nikon 741-044,13:18,14:30,13:30,2A,1A,eating at nest possible feeding,,,
4/7/2016,Star Island,,I,,Jan,42,0,0,rain/sleet,100%,Nikon 741-044,13:18,14:30,13:45,2A,1A,head in nest,,,
4/7/2016,Star Island,,I,,Jan,42,0,0,rain/sleet,100%,Nikon 741-044,13:18,14:30,14:05,1A,1A,head down,,,
4/8/2016,Star Island,,H,,Irwin Weinfeld,35,13,WNW,0,0%,Nikon 741-044,10:37,11:47,10:37,1A,1A,opening beak head in nest with wings open,,,
4/8/2016,Star Island,,H,,Irwin Weinfeld,35,13,WNW,0,0%,Nikon 741-044,10:37,11:47,10:53,1A,1A,opening beak head in nest,,,
4/8/2016,Star Island,,H,,Irwin Weinfeld,35,13,WNW,0,0%,Nikon 741-044,10:37,11:47,11:23,2A,1A,switched places,,,
4/8/2016,Star Island,,H,,Irwin Weinfeld,35,13,WNW,0,0%,Nikon 741-044,10:37,11:47,11:41,1A,1A,sitting low in nest,,,
4/8/2016,Star Island,,H,,Irwin Weinfeld,35,13,WNW,0,0%,Nikon 741-044,10:37,11:47,11:47,2A,1A,switched places,,,
4/12/2016,Star Island,,H,,Mary Beneivengo,41,12,NSE,0%,Partly cloudy 45%,Nikon 741-044,15:00,16:30,15:54,2A,2A,,,,
4/12/2016,Star Island,,H,,Mary Beneivengo,41,12,NSE,0%,Partly cloudy 45%,Nikon 741-044,15:00,16:30,16:04,2A,2A,female dropped fish in nest with male both eating,,,
4/12/2016,Star Island,,H,,Mary Beneivengo,41,12,NSE,0%,Partly cloudy 45%,Nikon 741-044,15:00,16:30,16:10,2A,2A,,,,
4/12/2016,Star Island,,H,,Jan,42,10,,0%,10%,Nikon 741-044,10:35,12:28,10:35,2A,1A,,,,
4/12/2016,Star Island,,H,,Jan,42,10,,0%,10%,Nikon 741-044,10:35,12:28,10:40,2A,1A,,,,
4/12/2016,Star Island,,H,,Jan,42,10,,0%,10%,Nikon 741-044,10:35,12:28,10:52,2A,1A,switched places,,,
4/12/2016,Star Island,,H,,Jan,42,10,,0%,10%,Nikon 741-044,10:35,12:28,11:10,2A,2A,brought a fish,,,
4/12/2016,Star Island,,H,,Jan,42,10,,0%,10%,Nikon 741-044,10:35,12:28,11:19,2A,1A,switched places,,,
4/12/2016,Star Island,,H,,Jan,42,10,,0%,10%,Nikon 741-044,10:35,12:28,11:47,1A,1A,moving around looking down in nest,,,
4/13/2016,Star Island,,H,,Irwin Weinfeld,42,9,ESE,0%,Scattered thin clouds,Nikon 741-044,9:47,11:25,9:47,1A,1A,sitting low in nest,,,
4/13/2016,Star Island,,H,,Irwin Weinfeld,42,9,ESE,0%,Scattered thin clouds,Nikon 741-044,9:47,11:25,10:34,2A,1A,switch places,,,
4/13/2016,Star Island,,H,,Irwin Weinfeld,42,9,ESE,0%,Scattered thin clouds,Nikon 741-044,9:47,11:25,10:44,2A,1A,switch places,,,
4/13/2016,Star Island,,H,,Irwin Weinfeld,42,9,ESE,0%,Scattered thin clouds,Nikon 741-044,9:47,11:25,11:02,1A,1A,rocking motion  in nest,,,
4/13/2016,Star Island,,H,,Irwin Weinfeld,42,9,ESE,0%,Scattered thin clouds,Nikon 741-044,9:47,11:25,11:20,2A,1A,switch places,,,
4/14/2016,Star Island,,H,,Jan,42,12,,0%,5%,Nikon 741-044,10:25,12:25,10:25,1A,1A,,,,
4/14/2016,Star Island,,H,,Jan,42,12,,0%,5%,Nikon 741-044,10:25,12:25,10:55,1A,1A,left nest flew around,,,
4/14/2016,Star Island,,H,,Jan,42,12,,0%,5%,Nikon 741-044,10:25,12:25,10:59,1A,1A,,,,
4/14/2016,Star Island,,H,,Jan,42,12,,0%,5%,Nikon 741-044,10:25,12:25,11:03,1A,1A,returned with food,,,
4/14/2016,Star Island,,H,,Jan,42,12,,0%,5%,Nikon 741-044,10:25,12:25,11:08,2A,2A,new nesting material,,,
4/14/2016,Star Island,,H,,Jan,42,12,,0%,5%,Nikon 741-044,10:25,12:25,11:10,1A,1A ,reorganization in nest cup,,,
4/14/2016,Star Island,,H,,Jan,42,12,,0%,5%,Nikon 741-044,10:25,12:25,11:29,2A,2A,more nesting material,,,
4/14/2016,Star Island,,H,,Jan,42,12,,0%,5%,Nikon 741-044,10:25,12:25,12:11,1A,1A,eating at nest possible feeding,,,
4/14/2016,Star Island,,H,,Jan,42,12,,0%,5%,Nikon 741-044,10:25,12:25,12:13,2A,2A,returned with nesting material 1A keeps eating/feeding,,,
4/15/2016,Star Island,,H,,Mary Beneivengo,63,12,NE,0%,0,Nikon 741-044,15:10,16:20,15:10-15:40,1A,1A,,,,
4/15/2016,Star Island,,H,,Mary Beneivengo,63,12,NE,0%,0,Nikon 741-044,15:10,16:20,15:46,2A,2A,feeding eaglets,,,
4/15/2016,Star Island,,H,,Mary Beneivengo,63,12,NE,0%,0,Nikon 741-044,15:10,16:20,15:57,2A,2A,looking into nest,,,
4/15/2016,Star Island,,H,,Mary Beneivengo,63,12,NE,0%,0,Nikon 741-044,15:10,16:20,16:02,2A,1A,sitting in middle of nest,,,
4/15/2016,Star Island,,H,,Irwin Weinfeld,60,15,ESE,0%,0,Nikon 741-044,10:45,12:00,10:45,1A,1A,sitting low in nest,,,
4/15/2016,Star Island,,H,,Irwin Weinfeld,60,15,ESE,0%,0,Nikon 741-044,10:45,12:00,10:53,2A,1A ,switch places,,,
4/15/2016,Star Island,,H,,Irwin Weinfeld,60,15,ESE,0%,0,Nikon 741-044,10:45,12:00,11:10,1A,1A,wings open,,,
4/15/2016,Star Island,,H,,Irwin Weinfeld,60,15,ESE,0%,0,Nikon 741-044,10:45,12:00,11:23,1A,1A,moving twigs in nest,,,
4/15/2016,Star Island,,H,,Irwin Weinfeld,60,15,ESE,0%,0,Nikon 741-044,10:45,12:00,12:00,1A,1A,moving twigs in nest,,,
4/18/2016,Star Island,,H,,Jan,55,7,,0%,0,Nikon 741-044,10:33,12:36,10:33,1A,1A,,,,
4/18/2016,Star Island,,H,,Jan,55,7,,0%,0,Nikon 741-044,10:33,12:36,11:30,2A 1J,1A,,,,
4/18/2016,Star Island,,H,,Jan,55,7,,0%,0,Nikon 741-044,10:33,12:36,11:33,2A 1J,2A,adults eating,,,
4/19/2016,Star Island,,H,,Jan,48,7,,0%,95%,Nikon 741-044,10:35,12:30,10:35,1A,1A,nest rearranged,,,
4/19/2016,Star Island,,H,,Jan,48,7,,0%,95%,Nikon 741-044,10:35,12:30,11:14,2A 1J,1A,Juv flew over nest adults began to chatter,,,
4/19/2016,Star Island,,H,,Jan,48,7,,0%,95%,Nikon 741-044,10:35,12:30,11:57,1A,1A,feeding eaglets,,,
4/19/2016,Star Island,,H,,Jan,48,7,,0%,95%,Nikon 741-044,10:35,12:30,12:12,2A 1J,1A,,,,
4/21/2016,Star Island,,H,,Jan,60,0,0,Raining,0,Nikon 741-044,10:35,12:30,10:35,1A,1A,,,,
4/21/2016,Star Island,,H,,Jan,60,0,0,Raining,0,Nikon 741-044,10:35,12:30,11:42,2A,1A,eating at nest,,,
4/22/2016,Star Island,,H,,Mary Beneivengo,60,13,N,Light rain,Misty,Nikon 741-044,15:15,16:07,15:54,1A,1A,hunched in nest,,,
4/22/2016,Star Island,,H,,Mary Beneivengo,60,13,N,Light rain,Misty,Nikon 741-044,15:15,16:07,15:59,2A ,1A,,,,
4/22/2016,Star Island,,H,,Irwin Weinfeld,61,4,W,0,Hazy,Nikon 741-044,11:15,12:50,11:15,1A,1A,,,,
4/22/2016,Star Island,,H,,Irwin Weinfeld,61,4,W,0,Hazy,Nikon 741-044,11:15,12:50,11:43,1A,1A,adding nesting material,,,
4/22/2016,Star Island,,H,,Irwin Weinfeld,61,4,W,0,Hazy,Nikon 741-044,11:15,12:50,12:37,1A,1A,spread wings,,,
4/25/2016,Star Island,,H,,Jan,65,0,0,0,0,Nikon 741-044,10:30,12:15,10:30,1A,1A,,,,
4/25/2016,Star Island,,H,,Jan,65,0,0,0,0,Nikon 741-044,10:30,12:15,11:02,2A,1A,,,,
4/25/2016,Star Island,,H,,Jan,65,0,0,0,0,Nikon 741-044,10:30,12:15,11:10,1A,1A,changed position without care,,,
4/25/2016,Star Island,,H,,Jan,65,0,0,0,0,Nikon 741-044,10:30,12:15,11:38,1A,1A,changed position at nest dug before settline,,,
4/26/2016,Star Island,,H,,Jan,61,0,0,0,Foggy,Nikon 741-044,10:29,11:25,,0,0,,,,
4/27/2016,Star Island,,A,,Irwin Weinfeld,49,15,ENE,0,0,Nikon 741-044,10:50,11:40,,0,0,,,,
2/6/2017,West Nest 2,West,B,Good,Hill's/Staff,50,15,NW,0,100,Binoc's/Scope,1500,1630,,0,0,,,0,Locating nest viewing sites
2/12/2017,West Nest 2,West,B,Good,Steve Hill,41,25,W ,0,50,Binoc's/Scope,1505,1615,1520,2A,1A,1 Landed in tree,,0,The latesst arrival seemed to pass something to the one on/in nest
2/12/2017,West Nest 2,West,B,Good,Steve Hill,41,25,W ,0,50,Binoc's/Scope,1505,1615,1522,2A,1A,1 left the tree,,0,Did not return
2/12/2017,West Nest 2,West,B,Good,Steve Hill,41,25,W ,0,50,Binoc's/Scope,1505,1615,,,0,,,,
2/12/2017,West Nest 2,West,B,Good,Steve Hill,41,25,W ,0,50,Binoc's/Scope,1505,1615,1522-1615,1A,1A,Sitting on nest,,0,Head disappeared several times but visible most of the time
2/13/2017,West Nest 2,West,B,Good,Steve Hill,33,15,W,0,0,Binoc's/Scope,945,1115,945,0,1A,,,0,
2/13/2017,West Nest 2,West,B,Good,Steve Hill,33,15,W,0,0,Binoc's/Scope,945,1115,950,2A,1A,,,0,
2/13/2017,West Nest 2,West,B,Good,Steve Hill,33,15,W,0,0,Binoc's/Scope,945,1115,1005,2A,1A,,,0,Both flew off to the East
2/13/2017,West Nest 2,West,B,Good,Steve Hill,33,15,W,0,0,Binoc's/Scope,945,1115,1015,0,1A,Near nest,,0,2A came back.  1A flew to area near nest & disappeared
2/13/2017,West Nest 2,West,B,Good,Steve Hill,33,15,W,0,0,Binoc's/Scope,945,1115,1021,2A,0,,,0,"Both reappeared & are ""chasing"" each flying north."
2/13/2017,West Nest 2,West,B,Good,Steve Hill,33,15,W,0,0,Binoc's/Scope,945,1115,1030,1A/1J,0,In trees ,,0,In trees N of nest
2/13/2017,West Nest 2,West,B,Good,Steve Hill,33,15,W,0,0,Binoc's/Scope,945,1115,1035-1045,1A/1J,0,In trees,,0,In trees N of nest
2/17/2017,Star Island,East and West,Old Nest,Good,Hill's,58,10,SW,0,0,Binoc's,1610,1640,1610-1620,1A,0,Perched,,0,Perched on limb above nest
2/17/2017,Star Island,East and West,Old Nest,Good,Hill's,58,10,SW,0,0,Binoc's,1610,1640,1640,2A,0,1 On limb 1 On edge,,0,1 on limb above nest 1 on edge of nest 
2/17/2017,West Nest 2,NE,B,Good,Hill's,52,10,SW,0,0,Binoc's,1444,1600,1444,1A,0,Sitting on edge,,0,Sitting on edge of nest
2/17/2017,West Nest 2,NE,B,Good,Hill's,52,10,SW,0,0,Binoc's,1444,1600,1445,1A,0,,,0,Flew from nest
2/17/2017,West Nest 2,NE,B,Good,Hill's,52,10,SW,0,0,Binoc's,1444,1600,1500,0,0,,,0,None present.  Several A & J's soaring
2/17/2017,West Nest 2,NE,B,Good,Hill's,52,10,SW,0,0,Binoc's,1444,1600,1515-1600,0,0,,,0,None present.  Several A & J's soaring
2/18/2017,Star Island,East and West,R,Good,Steve Hill,68,20,SSW,0,0,Binoc's,1305,1405,1305-1315,0,0,,,0,Looking East
2/18/2017,Star Island,East and West,R,Good,Steve Hill,68,20,SSW,0,0,Binoc's,1305,1405,1340-1405,0,0,,,0,Looking West
2/18/2017,West Nest 2,NW,B,Good,Steve Hill,55,15,SSE,0,0,Binoc's,1050,1250,1052-1110,2A,1,Roosting,,0,1R above 1 on edge of nest
2/18/2017,West Nest 2,NW,B,Good,Steve Hill,55,15,SSE,0,0,Binoc's,1050,1250,1115-1121,2A,2,On edge of nest,,0,R &pecking at edge of nest
2/18/2017,West Nest 2,NW,B,Good,Steve Hill,55,15,SSE,0,0,Binoc's,1050,1250,1124,2A,1,On edge of nest,,0,"J buzzed nest, did not land, moved on"
2/18/2017,West Nest 2,NW,R,Good,Steve Hill,55,15,SSE,0,0,Binoc's,1050,1250,1128,1A,0,,,0,"Both flew off, 1 immediately returned"
2/18/2017,West Nest 2,NW,R,Good,Steve Hill,55,15,SSE,0,0,Binoc's,1050,1250,1130-1150,2A,1,Sitting,,0,1 on branch above 1 on edge
2/18/2017,West Nest 2,NW,R,Good,Steve Hill,55,15,SSE,0,0,Binoc's,1050,1250,1157,2A,0,,,0,1 flew off
